modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,model,language
resnet,cifar100,train,16,2025-09-05T12:05:23,codecarbon,b4f7ffdc-b1e5-4bcc-8eb1-2061c8ad0c0d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.467648460995406,7.651922061887965e-05,3.100896332211483e-05,42.5,106.75383556062472,188.83806037902832,2.909090150036112e-05,7.307644734666496e-05,0.0001292056656816,0.0002313730145286,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,16,2025-09-05T12:05:33,codecarbon,b55c5363-82e4-4dda-b24f-d0bbd0edd4d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.203391274088062,0.0001640971481999,3.153657673547328e-05,42.5,112.21994930352662,188.83806037902832,6.138688705630354e-05,0.0001620954074539,0.0002727022137414,0.0004961845082516,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,17,2025-09-05T12:05:40,codecarbon,0e4bf3ec-6f8f-4861-a195-845bd793e9ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.558430776931345,8.038660901180769e-05,3.1420279077562404e-05,42.5,111.54770531079916,188.83806037902832,3.0133009491772908e-05,7.909284105167558e-05,0.000133841079626,0.0002430669301695,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,17,2025-09-05T12:05:47,codecarbon,52761e99-4972-4648-939b-a7ef02ec0e16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6420006569242105,8.371395659140527e-05,3.16858197487597e-05,42.5,114.07526257120767,188.83806037902832,3.1149539862397234e-05,8.361340022489117e-05,0.0001383649712795,0.0002531279113667,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,18,2025-09-05T12:06:03,codecarbon,4a13dd69-1d39-4b86-8f84-db686297a282,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.642360185040161,0.0001159805269989,3.184213562274183e-05,42.5,115.6247887794906,188.83806037902832,4.296130873052688e-05,0.0001168839823968,0.0001908478280827,0.00035069311921,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,18,2025-09-05T12:05:55,codecarbon,69891e4f-bb2f-4a79-abe5-8b35964603ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4914654550375417,7.80090769400272e-05,3.13105191895393e-05,42.5,110.04665245106946,188.83806037902832,2.937104042777921e-05,7.605672751154202e-05,0.000130450161112,0.0002358779290514,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,19,2025-09-05T12:06:20,codecarbon,879a5f26-b741-41d0-9708-616f04b03ce7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.368544524069876,0.0001695172378684,3.157601415215167e-05,42.5,112.61967972407189,188.83806037902832,6.333856238804099e-05,0.0001678429120488,0.0002813918897842,0.0005125733642211,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,19,2025-09-05T12:06:10,codecarbon,d4827f66-129b-4206-ad80-91c7d9539bf0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.553176379064098,7.928278013995396e-05,3.105260599701152e-05,42.5,107.20709523006204,188.83806037902832,3.010120563267265e-05,7.593506074599077e-05,0.000133692989785,0.0002397292561637,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,20,2025-09-05T12:06:35,codecarbon,ecc6e4dd-3c55-4591-bd6e-0b26385cae9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.385968209942803,0.0001084708406759,3.203539842973482e-05,42.5,117.77015920539236,188.83806037902832,3.993242256716864e-05,0.000110658977416,0.0001773944994112,0.0003279858993944,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,20,2025-09-05T12:06:27,codecarbon,bc417b1b-3c4a-4e2c-b915-13e1a7b8bfad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6144268040079623,8.169157492513192e-05,3.124645708187251e-05,42.5,109.33738966521656,188.83806037902832,3.0821743750129824e-05,7.929756343827421e-05,0.0001368934799146,0.000247012787103,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
